Instagram,Facebook,Twitter,Linkedin,Discord,Twitch,Ingresos
9.050341304,5.152791753,7.878353502,14.98225922,8.269713372,20.35323554,461.5737905
10.68302574,3.261822155,6.970480199,16.92762852,6.710760667,18.77850926,296.8169216
8.730759159,2.365626813,7.453054414,15.04258781,6.158190066,20.75477753,227.2428964
10.88429145,5.753900675,6.706069898,16.00761706,6.375568798,20.05744001,455.5918343
10.6057911,4.136023493,7.786785031,15.16777617,5.705255725,20.39531246,411.893293
9.766121729,5.18145856,6.98736456,14.53727093,6.194149411,20.73446064,410.848235
10.25801277,4.655785196,7.045949269,16.95227233,9.184467719,20.89742827,393.4491696
10.01811297,4.715532185,6.32436729,14.0197145,5.951141066,21.88354855,332.890697
10.73527885,4.647133455,4.997301972,15.66307306,7.166778735,19.81935938,249.3518184
10.33299263,3.964368254,5.445742838,16.06694552,7.863180383,18.93580731,227.1639171
9.564171553,3.699753979,4.172331174,13.21045017,7.776058879,20.62107162,94.05586686
11.45049548,3.268780027,6.994782465,15.34710292,7.096321449,21.23167724,308.8842688
11.03247978,5.313967635,7.376267986,16.35704341,7.630629329,21.25633686,476.7358512
7.863352475,6.42123713,7.389364516,15.86170441,8.029372411,19.17298909,496.6076568
9.474989152,4.357039259,5.638660306,14.73454473,6.288401282,19.82963655,249.6328818
8.480152639,4.864649796,5.099607267,15.87100673,5.68352475,21.64484616,231.3129626
10.51333775,5.303308725,6.95305032,16.11295414,7.064006442,22.22593754,435.0518014
9.286120863,1.798929656,7.95110022,15.13092995,7.090516746,22.34018895,233.652224
10.1243383,2.718550435,7.131999837,16.40547812,7.018685053,20.81145869,258.3122093
10.69833739,3.688729409,6.499970265,15.07997328,6.530280668,21.68363486,288.1807081
9.961637094,4.580844935,6.019643928,14.5140305,6.6876693,20.41194435,301.5180293
9.545510192,4.13899867,6.643167332,15.15362034,7.31641725,20.95993889,309.5400579
10.3047567,3.667058792,7.640189408,14.61427063,7.399933016,22.50694221,360.9353431
11.13514685,3.087981849,5.802496561,12.45308005,8.48410426,20.38962769,195.8067501
8.153031786,3.805200975,7.880470457,14.49057672,8.297576489,20.68192596,348.2773867
11.97744761,4.504015371,6.729426104,14.97067402,5.866522682,21.58765972,385.9199458
10.5972378,4.353087071,6.952554959,14.56939375,8.442418876,20.9290428,364.9288137
10.60568316,3.102616396,7.054549396,14.79517865,7.332990216,20.47027913,284.387323
11.3256821,3.608779076,7.758920533,15.54808609,7.005290146,21.34927161,386.7195799
11.49619404,4.734082252,7.836827377,15.62530764,6.941127291,20.74758998,475.5600975
10.76216998,5.048026603,6.750286222,16.7647195,5.551099153,24.22005125,408.5474058
12.67736961,4.05806782,5.888231507,14.09100508,6.321696059,21.19793469,303.6676919
9.367642899,3.522353001,8.5895349,14.46105628,8.026874758,21.94191548,401.9484147
9.237747841,4.086584571,6.468546507,15.25724812,6.335708794,21.03229747,287.7382725
10.60618422,4.541027694,7.408608053,14.83315999,6.612685682,20.98361081,412.2646121
8.792679772,3.651081613,5.485971944,15.3152626,4.836843643,21.02157683,177.4864351
8.598829082,4.518838244,4.437387,14.60669054,7.603615166,20.54958323,157.4369182
10.07634914,4.183680411,6.348027283,15.15658287,5.954175502,20.77065722,301.0290133
9.344673168,4.008917403,8.263149275,15.59742938,6.802183637,19.97584368,415.4580237
11.24547044,4.564442402,5.792153018,16.26447241,6.085660829,21.65725178,312.1911533
9.770317503,3.608733227,8.707632726,15.66784754,7.836456393,19.66819635,427.3270055
9.103166861,3.539232132,5.873208358,13.99328944,8.971125716,20.67477626,199.7905146
10.36342854,4.411850962,6.081439837,14.26037876,6.688658906,21.25910691,300.7239281
9.451115936,3.662238241,6.458356111,13.63588203,6.121017738,22.5770304,256.4273888
8.48742757,2.7456902,6.769254039,13.03183698,8.389923757,20.41965494,194.6180263
8.497730226,3.840061111,6.966398356,14.85473494,7.944180041,20.73403869,291.7148633
9.854450314,1.386564572,8.073366292,15.40962366,8.204851384,22.58566639,224.4777366
11.27003359,3.581809986,7.292246027,16.35853084,6.806289697,22.16623132,352.1134396
10.37862002,4.535447148,6.950090638,14.83798546,7.391083616,18.27724802,374.3950661
11.28511267,4.63871667,7.061816654,14.27725571,5.245139032,20.4726139,404.9816757
10.92329574,3.428054883,7.721948922,13.91251727,8.038684837,20.38545927,359.3575336
9.529353623,4.945331739,6.643817899,16.02938841,7.181893401,20.91595439,368.8886563
9.744475585,4.806231481,6.827064305,14.43640113,7.925457799,22.14427025,371.9396955
8.939962886,3.811714491,6.839507545,15.90292832,7.355827475,21.11556506,291.4740708
9.388275401,3.575209207,5.979168555,13.33566185,7.508940947,19.26670423,213.4956583
10.46524693,4.351746525,6.047998371,15.96954711,6.07081604,20.73454864,300.5513493
10.12932295,4.178758998,5.848604422,14.54314836,5.879364086,20.04734006,263.7258375
9.573282715,3.056891528,6.182291063,15.1221564,6.488760845,21.90563663,199.7310152
9.482940184,3.887272462,7.006358598,16.75871721,6.227598877,20.54794362,321.2776646
9.3350133,2.34465032,7.313012411,14.0759002,6.825923774,21.0554321,224.0716593
9.019533466,3.317361005,5.451712651,16.61125121,6.123010635,21.9072838,159.0413162
7.563431579,4.019743127,5.780384418,14.42689529,5.815156138,21.23779663,200.0044673
9.563019709,5.157923685,5.370956677,14.05350001,6.891064309,18.76175905,286.7847989
10.08071739,3.267768449,6.582153815,14.32151907,6.9480352,22.2534341,250.8748291
8.683634996,5.927929561,5.841929508,14.51286381,8.372971398,22.2691314,360.6846633
10.42870635,3.582869865,7.56368871,14.99279,8.125403624,21.95246316,352.718468
10.11864133,3.267570331,8.057466102,14.42556569,7.728850519,21.3968811,358.9507367
8.730747832,3.637764821,5.804836558,13.27407328,6.389050515,22.4672726,193.0228321
10.86069897,3.766588478,7.125633822,16.51679363,6.375203611,20.79899856,346.0149359
8.606504434,3.145386383,7.621092177,13.18347793,5.937451354,20.90707193,287.4141504
9.364256284,3.190754795,6.430602266,16.55387272,6.324006905,20.62376948,227.302726
10.70202722,3.193726188,5.772610786,15.4478121,7.468576318,20.53001664,201.3298105
8.708461857,4.414657152,6.096324486,14.90010662,6.996870194,20.81802902,273.3009234
10.34977195,3.714450829,6.680741863,14.37182203,8.077775544,20.58804222,294.8079974
11.2875799,5.14800208,8.108640456,14.6780754,5.156457162,21.40218549,518.2371657
8.544957118,3.486996323,5.256809423,15.36574079,6.519083873,21.49943242,144.802899
9.272355971,4.232845285,4.960511226,15.40537563,6.960809425,22.08740521,189.7002107
8.226263236,5.643098175,5.287945882,15.89614057,6.5753104,22.18649277,295.612499
9.014115949,3.981639514,5.252487209,14.34719809,6.802793987,21.91603735,185.4335906
10.71987881,3.51300774,6.592320297,13.5904156,6.153519978,21.80715316,278.7692051
11.36936743,4.018176825,7.197811829,15.22595274,7.289843134,20.84881054,374.9653955
9.680314345,2.868870122,7.46168784,16.07108409,7.043107578,22.06522596,283.8383407
9.462280925,5.431304889,6.601262637,14.14790178,7.111894213,19.95919762,393.9206288
10.50208966,4.523189662,6.386684917,14.40625986,7.61898076,21.00245854,333.7328788
11.37939987,4.081510656,7.29192974,15.39330092,7.554202692,21.51789139,386.9208689
10.92661087,2.765017815,6.687960356,14.38426099,7.469733592,20.53367641,238.6023054
10.54631828,4.642786484,5.549881779,14.7738601,8.563909782,21.75867201,283.2725732
11.70167153,2.419089599,5.644892073,15.11393986,8.114897696,22.61416788,154.5831976
8.408771477,3.509469419,4.160198126,14.27984337,6.762865559,20.32672754,61.33639076
8.664919505,3.469350081,6.874015382,15.09445496,6.06317676,21.00018294,262.4301745
8.172503227,3.542110025,6.932419545,16.1994095,5.96975678,21.82962388,265.7944656
8.713068287,6.584259237,7.54763201,16.90641494,9.015901313,20.66327771,538.1399797
10.96697304,2.907745143,6.887297455,14.75743798,7.323663506,21.51650809,264.9652141
10.54396231,4.013833892,6.296666457,15.51419329,7.264808322,18.4833694,294.8327562
9.133088569,4.082478755,5.881556381,15.3633904,6.965825019,21.40264225,243.2241823
8.315478824,3.885405409,6.434938674,14.2399289,5.815083224,20.83432469,251.3335667
10.10965019,2.821385281,6.472302168,17.42590363,6.329470277,19.99126533,220.2086746
10.49028903,5.438467242,7.634639178,12.96216914,7.157021338,22.33271617,485.1076962
10.89113667,3.093836398,6.460619075,14.73098035,6.781025266,20.53326938,245.7372453
9.128027062,4.291484293,7.62996412,14.09457461,9.33856208,20.39669039,381.4310276
8.089352497,5.757390198,7.008548195,14.6312542,4.571659328,21.36029606,422.6761909
9.918227284,4.790557658,6.896674564,14.58431295,8.124119348,19.5323241,379.4582624
10.01527039,4.286138938,5.414180937,16.52953846,7.202257245,19.56756676,243.1455821
9.649785341,2.545657812,7.816199326,14.75652621,8.170580484,20.38290134,282.4886314
10.64879779,3.777686881,7.512997821,15.87140943,7.266122809,22.12448495,369.2979187
10.23001862,6.37060993,6.264973413,15.56359406,6.775839037,20.79715348,454.1128502
9.370912819,4.648087431,6.39554041,17.79660412,6.286346406,21.46538849,331.6499533
9.711399989,4.352947163,6.706247578,16.05736215,6.916871199,20.83788384,334.8057839
12.80151281,1.631469449,5.726291612,13.44218559,5.946495334,22.29512157,120.2857567
10.27340838,5.528645062,6.703152919,15.26727453,8.946997848,21.13917992,426.1530606
10.91439743,5.462994917,5.937267964,14.71852562,6.829842576,20.47077482,376.1822286
10.04937321,5.139007538,6.213293313,15.18975224,6.734173247,20.88517041,358.6245089
10.37647821,3.82786744,5.78578859,16.40521309,6.280470867,20.70051062,243.8958522
8.459305421,3.854573525,6.040154032,13.47165461,6.800644248,21.07652978,221.015489
10.38031965,3.520447067,5.351974997,13.85120018,8.379495491,22.10963925,183.6938068
11.3273604,3.675846915,7.940918603,13.74993529,6.912202042,23.46975988,399.8456435
10.22500223,4.262827341,5.883193999,13.50268514,8.309833107,21.44638317,271.1518328
10.42018471,4.594737934,5.674759925,14.92545642,6.459429283,21.55036894,287.0224443
10.91095098,4.026086217,7.472467965,14.37719699,7.347827149,20.37161113,384.7281231
11.34551964,2.229487053,6.771994586,14.99863979,8.838609579,18.36622241,216.0976874
10.0846728,5.154599034,6.270853552,14.46960734,6.318192225,23.06061472,362.5871304
10.3998208,5.397035422,6.929304054,13.85691622,7.929845103,22.59868565,431.7473502
11.46270841,5.210812988,5.869843461,15.39010277,8.904254828,22.7672999,365.3231892
11.61880946,3.390152874,5.699983771,13.88198566,7.904864211,22.31338464,222.5900247
9.571758545,3.566786516,7.749878602,16.8379695,6.411624713,20.15591504,354.3608843
9.259349307,4.168820722,5.585875831,15.64919776,7.820082236,21.62874066,230.966234
9.854422442,4.086807755,7.477037209,14.66597395,6.747009243,21.2956801,370.7081676
8.875753911,4.433072324,6.584802497,16.19853188,7.365791282,23.02171208,316.692905
8.165729963,4.963608644,6.252678172,17.80821797,6.690556064,21.38339067,321.5474498
10.33963822,4.374660416,5.745127649,14.35518328,9.688872664,19.87108328,273.4842269
10.76175511,5.014527339,6.510408442,15.07815969,7.197299866,21.34904742,384.1824173
9.846153454,3.631337991,5.845591891,15.42603929,7.934405326,21.64798795,221.8743364
10.8909273,3.3627033,8.191989358,14.66459168,6.850008037,20.07750478,390.3071348
10.56139059,5.005030778,6.675215266,12.19421758,8.110562793,21.40649723,383.9213144
11.73313431,3.586341706,4.562006047,15.56261691,6.454601429,22.50791769,160.5673855
8.190176887,3.839178843,7.80540057,13.42574957,5.850739068,20.60311821,343.0300913
9.929519987,3.986627372,7.512726934,14.85934764,7.254733538,20.61982716,368.108408
9.894100133,2.758554178,8.074390048,15.4114613,5.457498194,21.08682239,322.620452
9.267125034,4.041451397,6.007577084,15.27062713,6.529620676,21.28355597,251.6462902
10.43464727,3.551624198,7.574528387,13.44782078,8.139228768,21.45127354,347.1722286
10.71806752,5.240203389,4.660141224,14.4829263,5.47743461,21.22654325,263.4110957
11.47922521,5.819570519,7.146570438,15.26899183,7.268725268,19.31705098,501.1680833
10.06537171,3.985009139,6.693246266,15.10767448,7.798353166,21.51496174,311.6687453
9.15828179,2.599867639,7.270985761,15.10600379,7.016791289,20.74984032,238.6703156
9.443684247,2.844266862,6.754520891,14.42477898,7.883234559,20.50344309,221.9142769
9.493835648,4.298535024,7.636909382,16.02156166,6.836553633,22.3626468,394.4323164
10.64914528,3.282956503,4.493169218,16.12544852,7.001231486,22.46567191,115.6415629
9.267243593,4.588953719,8.070550697,14.91000757,6.353237506,19.25595408,439.3101387
9.975808714,3.937196808,6.208384372,15.27632877,6.764367253,18.67492238,271.9075407
9.662254708,3.419178341,5.91176245,14.84959069,8.539139891,21.37578849,206.6854773
9.992930569,3.362120146,7.355465505,16.02350148,7.358137396,20.51893812,316.7421221
10.00155943,3.805204709,7.299901637,14.41343002,8.060566974,20.02606571,339.908522
12.34384345,5.026667677,9.068510071,14.84625994,8.452660727,19.79840588,599.2069936
7.936806325,4.747609019,7.407890122,15.54497285,7.20330578,21.27014961,379.7155409
9.432487283,2.538450561,6.97102119,13.20096466,6.726210664,22.12759625,212.3888329
11.20272026,4.006096177,7.528968656,14.86681067,7.043791778,20.63294189,394.1067521
10.32831488,5.327867433,4.975490421,15.60149683,8.268335891,21.07282708,288.4037987
10.47575082,4.558520636,8.291940704,16.07857716,4.890381722,21.54006156,478.6177355
11.82393547,3.122759225,5.923234922,13.85717635,7.62770343,20.96455609,223.5345246
9.599961557,3.554998472,5.120974106,14.84940204,6.297402152,21.74458204,157.7426081
10.74077553,2.50041471,7.418366084,16.12718065,7.580092905,21.93400378,274.1956125
8.954419268,2.471568376,7.741196812,13.69818137,4.505017774,20.77107832,256.1351329
9.830769897,3.738881398,9.070149249,14.03305419,8.416728648,22.26652033,459.5505975
9.219947384,3.981069876,7.014045362,14.99965494,6.816515011,20.2991625,318.8610999
9.73546997,4.121518467,7.090460978,16.55839591,7.466604528,20.36810613,348.0829149
12.00025378,4.474842324,8.143012768,13.3887388,5.744221465,19.02650846,482.5859148
11.6757276,2.730127104,5.619277109,15.67918215,7.810502402,20.92965838,175.8418455
10.22003285,1.507202072,6.733899221,14.20998389,5.163252298,22.10795199,139.2536236
12.18316481,4.002242709,6.985492194,15.4998665,7.361454307,20.13794094,374.1080076
9.320011445,4.52077993,7.433588134,15.83278756,6.450717017,19.89267892,391.7141753
9.800136797,2.042495998,6.610330888,16.76125368,7.220377611,21.73314137,167.474653
11.44820111,3.947933773,6.102879666,13.14130708,8.688670252,21.71108794,286.2630743
9.636219204,4.226613132,7.099121478,14.27178714,5.253197267,20.66170573,348.1060389
8.187401082,4.30283205,8.709038391,14.47513205,6.386277526,21.58285657,444.3189475
8.371550164,4.067403234,5.418554276,13.76441937,7.113344846,21.87690578,190.1884283
9.3276312,5.06843906,7.544546425,15.44838262,6.77105417,22.09656134,437.7172504
9.320363232,4.580529797,6.107512644,11.88989371,7.834094458,21.00200383,288.94455
10.55745332,3.865261996,6.690406224,15.42690514,6.183900056,19.62301646,312.8854315
10.91109533,4.128060729,5.992392102,14.18555515,7.847671592,21.55648755,283.9718229
11.43406227,3.886254475,8.062344137,15.31164793,7.651627614,21.10202461,429.7862
10.88376214,4.77378232,4.694335266,16.64097554,7.418920109,19.7522649,241.7325336
9.855124532,3.921444552,7.035029192,15.25225233,7.831611003,22.86758968,328.5226242
9.610173658,5.73553123,6.930041015,15.26891062,6.596074998,20.83412988,445.1206545
9.220529922,3.20268101,6.734228417,13.36963596,6.088923437,20.81004625,238.8869476
11.63500368,3.839360212,8.951753602,15.4876179,6.749328094,20.74546437,495.2250821
10.0308711,7.080131855,6.446129946,16.19000813,7.632028327,20.20810192,515.6180213
10.27336788,3.040273163,6.867670927,14.35250835,7.489994178,20.28512409,259.0977097
10.20472633,4.348189266,5.129720301,15.09596425,6.909524047,19.66533636,226.4564889
9.333571782,3.112996584,5.065443273,15.50137895,7.302755571,21.9169878,119.26032
9.268897396,4.412335111,6.558797712,15.37009692,7.952840693,23.3236997,318.3032877
10.10614593,1.089068605,7.163082199,15.93786297,6.313468115,19.72428083,143.3357654
9.70235195,2.916565854,6.345643088,14.72535199,6.893477206,21.08936102,202.9085698
10.41185778,5.093510296,7.218290533,14.17510684,7.612715443,20.93105884,432.2795503
9.22183394,3.986858697,7.21010248,13.5885532,5.919770246,21.01278835,329.6948618
10.23642533,5.816170323,6.195686416,13.49740234,5.701250516,21.05458341,404.2145673
10.49264965,4.310627233,7.684169633,14.94632493,7.689597843,21.15868772,414.1715211
8.407394572,3.639761567,5.739165337,14.97498423,6.953670252,19.99829989,187.0411402
11.3789266,4.591768983,7.134050326,15.45111999,7.392483125,21.3344811,411.8241527
8.711738643,1.677078296,7.632819906,13.76488499,6.86818019,19.12295698,187.6197758
8.528844614,3.979411518,6.08269415,16.011005,9.531428325,21.91210919,241.1686364
13.49246959,4.844438951,6.336173287,14.72056118,6.655028363,20.82327792,408.6782131
10.36229178,4.116900064,7.170061956,13.91264871,7.541189325,21.41112639,357.8766081
9.95529605,3.618169274,7.546656709,15.95645361,6.777273179,21.66276609,347.884764
8.233346893,2.88607368,5.770507319,15.37833607,4.101880059,20.78740986,133.7741004
8.904185528,3.594757437,5.72621042,13.66426832,6.69887997,21.66138091,188.4846993
8.425772618,5.624114113,7.967863352,12.45504426,7.208286782,23.25068053,483.1337653
9.576043789,3.995455393,5.967920484,15.09090672,7.975340117,20.36827411,250.7158984
9.311000828,6.053299732,5.725709121,14.30109892,5.719321055,19.91374478,372.0949085
11.50161178,4.239779161,6.077053208,16.14519368,6.288549615,21.18013982,314.256933
9.157830546,2.651783578,9.37378563,13.20390508,9.2265015,22.56450873,389.8533465
9.182150216,2.982374288,5.553424001,15.42606832,7.981703534,22.79328811,142.4055459
9.172627632,5.011013802,6.816073775,13.11074601,8.897885655,22.96861329,371.5436275
10.21813731,5.346891339,6.383240447,14.23665565,6.739518624,21.15608457,386.2245927
9.465095345,3.174370445,7.984791533,15.36003444,6.361505754,20.65289857,337.5978326
11.01491518,4.624046524,6.901538143,15.79674273,5.005220362,22.8326844,391.4839816
10.3720902,4.435140635,6.331486204,15.9683244,9.045175213,22.60547483,325.3168263
9.626588993,4.461596048,7.769729257,14.80038701,5.900011288,19.64497005,414.7521636
,4.755591385,7.001998917,14.60433929,7.431209744,20.36624226,365.2793273
10.19191275,3.760583836,5.805935074,15.08538493,7.032745716,21.37689408,233.6160961
11.18368988,3.976981266,,16.03562635,7.574020102,21.41899013,306.4086149
9.17388289,4.322863523,6.642415204,15.36105262,8.199051868,18.9829627,316.2484571
10.12602526,4.821910268,6.869229067,14.70223388,8.285136139,22.51497044,383.8336809
8.420033546,5.356078477,5.072475669,16.61352229,6.723187056,21.28000988,265.1225907
9.630763259,5.394354257,4.287331477,,8.902661713,23.16792898,230.1482251
8.566643162,5.177063975,7.586081484,13.85747419,6.874313121,21.39352338,430.1142203
9.309340863,4.965682765,8.117541387,15.49097686,8.217504087,20.87709813,471.8009013
9.310582125,3.721453503,6.277775017,14.12848163,7.076079277,20.32091744,246.289159
11.40600914,5.323072274,8.822634212,14.42550951,6.123591953,20.91031797,584.0031925
10.10395825,2.517859642,6.390811116,16.69868917,6.337604506,20.28899951,190.6765281
9.123302568,3.913422093,8.723689568,15.30925949,8.119093646,21.7403866,437.2407317
9.867678066,6.5821018,6.957243804,15.67358869,7.212618669,20.68798751,512.9941751
10.79741717,3.147394268,8.192630085,14.47673823,8.003428961,19.83739701,372.8543686
10.31607678,4.280556973,6.36838731,15.94282556,7.447938991,21.5580049,315.9405347
10.08200665,2.819986986,6.929827278,12.39897979,6.804214576,21.19276237,239.1297911
10.08835276,4.811637332,8.079852292,14.59341874,5.395360731,20.62035137,470.0147738
9.829409029,4.404761648,8.172763897,14.73763419,5.104182364,18.5835447,443.5307351
9.452429011,3.814120964,9.237696684,15.44837314,6.231886972,21.37221484,473.9446552
11.2355999,1.339742624,5.846107458,15.25140068,8.758872969,20.23336982,84.41140559
9.952303194,5.401589133,6.148502236,14.95246017,6.905477351,20.67941656,370.1109852
11.44181295,4.170283707,6.410159173,13.20225776,6.199602939,21.89681713,324.4037581
11.49007099,4.795491273,7.212406509,14.31935387,6.71004206,18.12908938,430.9267382
9.541236133,4.198438512,6.652396031,14.34471958,8.001862031,20.77038798,312.1535339
10.3737565,2.473210181,5.955268438,13.93894833,4.976463235,20.71626363,153.3298508
9.503702779,2.43056462,6.683510139,15.68812743,7.009409705,21.49523139,191.9408594
10.63433031,3.457743726,6.195370981,15.88817076,7.730335585,21.84391142,250.7106983
10.46711402,3.447466722,7.706146327,14.5202052,8.6230346,20.62019406,352.8656854
9.680937429,3.865951477,3.740668562,14.82501367,7.217984568,19.43371399,81.01574297
10.25143191,5.647236488,5.882430366,14.31010082,6.298757765,20.79659584,371.9892245
10.34781783,3.872557898,6.887852639,15.27584899,5.294055494,22.32485746,323.4666822
9.809417477,3.104343187,6.466440741,14.99975655,6.769558438,21.58219205,227.7283615
9.511836044,5.463097261,8.071555796,14.83857391,7.531952576,21.24113,505.7003288
10.9528964,4.050031495,7.056704712,13.51976931,6.13322404,19.30560599,354.6819006
9.701443539,2.734830104,5.246396998,17.10912357,7.367686753,20.22284433,116.7002084
9.419557066,3.158185824,6.788631166,12.62043863,7.588267686,20.52027188,241.3091417
11.32797329,4.406997904,5.153877072,14.28276367,5.949609674,20.71423638,250.8264205
9.233748976,4.285904167,8.49344319,13.64234111,5.887684431,20.04614865,444.4483742
8.854636682,4.175494179,5.250528324,15.76499545,7.578922035,21.85232865,199.9816047
7.868450883,3.201095784,6.448514997,16.07140393,7.315801802,19.30917029,200.5219476
9.925473935,5.815881343,7.119073531,15.71175307,6.21212152,20.37412916,471.5610079
11.9189982,2.32356116,7.116438597,14.53434931,6.277239442,20.30865978,257.0633534
10.7901986,2.596684897,6.720451869,14.42371839,6.814357339,20.7892223,226.627343
10.76952741,3.555706392,7.101515185,15.13606262,8.114194543,20.98170298,323.8985834
11.25034803,4.919038131,5.684679355,14.72557456,6.267589692,19.86118547,325.4537907
10.38143521,4.415610057,7.381142792,14.60098994,7.901236117,21.94192943,396.5896831
10.77899106,4.812723777,5.287309151,13.66279339,5.543575536,20.66140989,277.5199672
8.818199153,6.088168759,7.911351168,13.32297902,6.832030137,21.43994315,521.5417371
10.37884887,3.592624711,6.080310097,15.81456679,8.362944276,20.21350599,247.0470905
9.786360846,3.787108615,7.436378881,15.43572521,7.246064258,20.78983429,347.3651474
10.50451724,3.007047152,7.717083086,14.11015717,6.401212663,19.78098269,322.0001644
10.6356515,4.999234001,6.075398716,16.00329498,7.290995966,20.57532604,351.6991236
8.825022925,3.895759442,4.812673196,16.0647806,3.733587503,19.57699686,148.6123186
10.06047531,2.380588904,5.445292162,15.02582067,6.543526921,22.49393072,106.9411929
9.663427699,2.222315077,4.303732326,14.12047991,6.057798693,18.66519879,3.048431964
9.272822507,3.233661848,6.777227751,14.16422875,6.225515426,21.98994548,247.3449498
9.757198721,3.471918064,7.291656983,14.43272557,7.078521953,20.41849557,311.2327324
10.01714633,4.581988241,7.237310993,14.47517577,7.038680106,19.55421748,390.9147629
10.13602651,4.781346855,7.970500799,16.2668757,6.420076018,19.88357408,465.380138
10.97828921,4.125498505,7.054877488,15.59401012,5.822944031,20.42231597,366.0163904
9.142841423,5.12607061,7.889248623,13.87593265,9.009344464,20.75688808,459.1291929
9.25005519,0.888470108,6.575977816,14.97752406,6.965394245,19.54762855,68.14076688
11.37363977,6.199073217,6.30047615,14.66222664,5.903735418,21.80484628,463.0613303
10.26763484,4.939506153,7.367829939,15.26592901,6.800286503,22.41825291,432.5374885
10.41465858,3.755081933,5.413512637,14.6130256,7.240435794,22.47663507,207.5128796
11.70911032,4.794377708,4.978899967,14.81299524,8.033156769,20.55034062,274.0590142
8.234465959,5.395082681,5.032801241,14.81052134,9.387272472,23.2524214,256.6798587
9.48036165,4.136776999,8.166300993,14.84193301,6.574351203,22.30398807,417.9042219
9.894186807,2.899740249,6.280524589,14.42306285,8.499036004,19.81729602,199.7330694
9.304772784,2.918451866,7.582899875,14.55371683,8.263508652,20.9856587,285.1152413
8.589916689,3.316589595,7.949762285,15.09133047,7.280533392,19.78460321,328.2975938
9.108584463,3.540402757,5.92345839,15.21675236,5.171392795,21.50716607,206.9562534
8.611814849,4.395246798,5.927382793,13.85223479,6.008458485,22.97474843,255.0473031
9.322006329,4.814545452,8.232176058,14.71595494,6.346138274,21.13948499,467.5334161
9.344295549,3.960398399,6.759544224,14.70648097,7.14320215,21.11468594,300.3917255
8.795561639,2.947531117,7.021604523,14.97209014,6.284497085,19.74999177,238.1884317
9.432509802,5.051071015,5.523515152,14.3582538,8.014924879,20.895977,288.697464
9.919460608,3.616809786,6.151510754,16.05970302,7.32511644,22.17069279,246.1350891
10.25151296,3.063959627,6.584836586,16.04555633,8.034102273,22.19006398,244.4372857
11.66088158,3.793670374,6.969092394,13.56044436,7.629605743,22.30914434,343.2444542
10.78652366,5.612820165,7.258983345,14.09963612,7.639079854,20.35356989,478.7610189
9.616662725,3.558403803,4.968734749,15.90037626,7.509216351,21.61749565,150.1142227
11.10330514,2.38929796,4.840854612,15.49984568,6.327058289,21.24632894,84.1522619
9.624469922,4.88333158,8.292333833,15.61008538,6.842515783,20.86226891,484.7667164
11.27980151,3.912670281,7.037184014,16.79843357,6.651215839,20.09850178,358.4355265
9.728131202,,7.021285455,13.84785128,,20.57188406,289.1767654
10.45111881,2.630421665,7.394200397,15.46447247,6.886056092,20.89100948,274.5272026
9.3331055,4.689875604,6.301959652,15.51572581,6.963757877,23.05311824,320.9239781
8.541662062,2.854902457,,15.78725005,8.026031661,20.71349339,200.1583534
11.47787471,5.821150702,7.796860256,14.73046104,8.978161819,20.95993847,547.0117653
8.662625675,4.041127627,6.285761495,16.49662881,6.434257584,20.75885567,264.0723976
10.36868166,4.248724622,,15.62734607,7.712382423,21.45070066,485.6456527
10.34890184,3.091220153,6.585886352,16.15795471,8.321663529,20.4761377,248.5566186
10.61618422,3.438209398,6.929434806,15.88230038,6.309666322,21.58957138,302.2626404
10.04993992,4.142134648,5.540491,15.07448147,8.248361375,20.04291528,238.7460718
8.306943408,2.643211013,7.757967881,15.47373579,7.239635287,22.34413242,262.4581954
9.93935051,4.31238696,8.096378274,14.12011453,9.083943359,20.50256133,431.7642911
8.392949575,4.714081676,7.010996535,14.31897922,7.021745112,21.43849394,353.5732039
10.57912998,4.027959313,7.262104026,14.96435526,7.532601875,20.81161494,365.071905
10.17682027,2.915527258,6.996919544,13.5972198,6.730592811,20.96702431,255.7981324
12.2921634,4.959226059,5.847288477,12.98245287,6.257125193,21.73775137,354.5303933
10.60981024,5.767076978,7.228519614,14.39851083,7.80816633,22.33080305,485.0535032
7.213554882,4.840952326,4.64334994,15.31324311,5.638062026,20.76272122,171.6827902
9.748044939,3.13104297,5.090807575,14.80587017,6.823227242,21.57514662,128.0978888
9.195135416,1.869861293,6.780777363,13.11282514,7.71195441,20.97895803,146.5584915
11.12261906,4.395221064,7.840052487,15.83945489,6.930952083,20.73074356,445.4678673
10.37327308,2.585436852,8.486891285,15.38470811,5.899726163,20.0988109,349.0119487
11.87212332,4.892359186,7.218165445,13.83328257,6.609307974,21.13142916,443.9198803
9.595243481,4.686910157,6.541209168,15.64602128,6.840733688,20.69304665,343.2820501
8.06432604,3.97273626,6.408862511,13.55106923,7.3040463,22.43503995,249.1386174
8.539664832,2.73843271,6.854950074,16.14062364,7.113799999,20.75844668,209.7542193
8.492611972,2.768003832,6.385679544,13.54530593,7.779727297,21.19980343,169.8462818
10.14399765,4.15757034,7.699144406,15.37545746,8.866989352,20.07225627,399.1311597
11.36404435,7.20518312,7.020619137,15.14670408,6.130197846,20.5969738,587.8719541
10.44905976,4.544934672,7.27690105,14.97835335,8.339810666,20.87558625,400.4773007
8.417331915,1.626375968,6.135355744,14.86320928,6.927489074,20.97984249,72.87892995
